Date,SAT,RES,LAT,LON,L_MIR,L_TIR,ZEN,AZI
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,663737.694496605,2.73144165516259,5.6490702907272,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958839.6898693,663737.694496605,1.5433118464561,6.67692234171723,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,664112.694496605,2.40877017965489,7.88842544808019,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,664112.694496605,2.44111799075404,7.91938424489429,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,664112.694496605,2.64174837568836,7.93095352284719,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,664112.694496605,3.12691287799988,7.84600316618236,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,664112.694496605,3.1248988317993,7.58293626648095,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,664112.694496605,3.05049068948077,7.1192686360011,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,664112.694496605,3.58646744902605,5.72309495802751,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958839.6898693,664112.694496605,1.55583660216809,6.97830476435358,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,664487.694496605,1.49939925331013,8.04045435661397,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,664487.694496605,2.27436865148417,7.95623210660106,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,664487.694496605,3.01975756237217,7.92981004759699,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,664487.694496605,3.4354773075462,7.9746743571996,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,664487.694496605,2.61673607607253,9.32589824130867,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,664487.694496605,4.6593,9.82532587512992,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,664487.694496605,2.46856106660524,7.49247845397283,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,664487.694496605,2.74726284957932,6.28798074231083,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955464.6898693,664487.694496605,1.49441773582897,5.28722192759976,7.61904516178494,-80.4643299339407
